Index,DocID,PairID,Score,Text
4634,w_r,w_r_152,0.266,"It works with the same parameters as .
Optional parameters in italics ."
4635,snli,snli_627,0.25,"The female artist was painting a landscape picture in the outdoors using a variety of colors.
An Asian female tennis player preps for return of volley on a greet and purple court."
4636,f_r,f_r_94,0.25,"I'm a Pisces And a monkey
The Monkey looked down angrily."
4637,f_r,f_r_152,0.25,"I went to the bookstore and the movie rental store before going home.
After coloring her hair red, the previously blond lady went back to the store."
4638,f_r,f_r_300,0.25,"out the box and ready to roll.
The boy that picked up the box"
4639,snli,snli_746,0.25,"a dog holds a stick in its mouth.
A man standing by a door reading a paper."
4640,gr,gr_236,0.25,"How did I forget how much I love This main character.
Kadrey did a great job at writing a character in conflict with himself, without relying on cliched ""I'm crazy!"
4641,snli,snli_198,0.25,"A couple of musicians are enjoying an outdoor gig.
A group of people enjoying a hot air balloon ride."
4642,snli,snli_182,0.25,"A smiling young man in a brown shirt sitting up in the branches of a tree.
Pairs of people are kayaking down a peaceful river surrounded by large trees and bushed."
4643,gr,gr_426,0.25,"A fantastic book by an amazing writer!
There is only one true ghost story in this book."
4644,stance,stance_200,0.25,"Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something.
Translation: I do not understand why the Republicans don't dismiss him. #Republicans"
4645,f_r,f_r_127,0.25,"You'll find it a block down the street around the corner on the right.
You dress like a prostitute who stands on the street corner."
4646,f_r,f_r_583,0.25,"Tons of fish in the sea!
The European has the fish."
4647,stance,stance_139,0.25,"Dude, why can't Hillary run a fax machine?
Folks, this is what happens when Liberals are in control! All hell breaks loose! Had enough yet?"
4648,nmt_r,nmt_r_12,0.25,"they're about to break down that wall on Monday.
Boiler's on the other side of the wall."
4649,snli,snli_424,0.25,"A teenage boy has a silver ring protruding from his nose.
A girl in a black shirt with blue jeans has a silver necklace."
4650,snli,snli_383,0.25,"a girl is posed holding a toothbrush with some form of box in her mouth.
Onlookers mouths are agape at a breakdancer in a contorted pose."
4651,f_r,f_r_646,0.25,"I never win stuff like that.
Is all that stuff inside the trunk?"
4652,gr,gr_282,0.25,"It's hard to give it less than five stars; I wish there were halves!
My favorite characters were Steven and Michael."
4653,snli,snli_208,0.25,"A lady in a dark top and black necklace is sitting next to a man in a black sweater and listening to a conversation.
A young African-American man is wearing a denim jacket and a sideways cap talking into a microphone in a dark club."
4654,f_r,f_r_107,0.25,"Its alot easier for couples to split.
Find couples to spend time with!"
4655,nmt_r,nmt_r_109,0.25,"he writes an ""attack of the animal"" in the cause of death.
I was the cause of my parents' death."
4656,snli,snli_498,0.25,"Two serving people are having a deep conversation.
There is no food at home and waiting for my son."
4657,f_r,f_r_209,0.25,"The United States of America, especially on the White House, especially on Bush.
I love the western United States, which includes California."
4658,gr,gr_633,0.25,"I just like books a lot more easier than most of the people I know and don't know.
I mean, I get that there are people like her out there but I just DON'T LIKE HER OKAY??"
4659,stance,stance_726,0.25,"@bethanyshondark do you mean Bristol? She was just being honest about her feelings - many can relate - hope they choose life too!
Just a reminder, don't take your eyes off #SCOTUS yet #reprohealth is still on the line. #womensrights #ReproJustice #reprorights"
4660,snli,snli_487,0.25,"Two asian females are doing a dance in native costume.
A woman in a green vest leans back with her eyes closed and mouth open."
4661,gr,gr_502,0.25,"When I did have to put it down I dreaded it!
It isn't much fun when you have a clue!"
4662,stance,stance_191,0.25,"Hillary needs to go to a Sheetz gas station after 10 pm to see the real America.
@roughcountry451 @vendettajane Fortunately Bryan he does not have a saying on that #freeallfour"
4663,gr,gr_339,0.25,"Currently, a rescue team is working 24/7 to bring him back as Jullien alone saved their families and friends.
And Jullien, I hated him in the previous books but in this one I really loved him and marveled at how much he had changed."
4664,f_r,f_r_665,0.25,"In my opinion, it was similar to the film Closer.
Music is similar to an emotion in my opinion."
4665,f_r,f_r_395,0.25,"the sound of a clocks tick over and over
Sound like a big mess."
4666,stance,stance_557,0.25,"@kugrl6 good riddance to millions of black babies? I really hope I'm misunderstanding you
@LogicOfLife7 I don't think I have a right to use someone else's body without consent. Do you? #rapeculture"
4667,snli,snli_552,0.25,"People taking pictures of a giant pig behind a wooden fence.
A woman leans over a rail to get a picture of flowers."
4668,stance,stance_747,0.25,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general.
I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine. Lets defeat the machine"
4669,gr,gr_423,0.25,"My only gripe was the ending.
Oh, and they're all tall, blue, and have fangs, and are a primitive warrior race (only not really)."
4670,w_r,w_r_392,0.25,"It is also the headquarters of Barisal Division .
The districts are listed below in alphabetical order by division ."
4671,nmt_r,nmt_r_179,0.25,"the drone strike wounded the American.
Anything about this strike you as odd?"
4672,stance,stance_718,0.25,"We are surprised at #SCOTUS ruling on marriage? Isn't this the the same government agency that legalized murder?
Bernadette Smyth is an ignorant thunder cunt. Not her life. Not her body. Not her business. #ItsABallOfCellsNotABaby #NewsNI"
4673,stance,stance_506,0.25,"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump
Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds"
4674,nmt_r,nmt_r_133,0.25,"nobody goes out and nobody goes in.
Nobody this prepared for anything of this wanted."
4675,snli,snli_405,0.25,"A man in blue selling on the street.
A climber is climbing on an artificial climbing wall"
4676,nmt_r,nmt_r_180,0.25,"by the hour, they'll forget all that.
For an hour or so. I asked around about Goldie."
4677,w_r,w_r_447,0.25,"Red , white , and green are the colors of the national liberation army in Mexico .
Each side of the body contains red , orange , and white spots ."
4678,stance,stance_172,0.25,"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks.
@FFRNNU Maybe #MSM should be talking more about this and less about flags and cakes."
4679,snli,snli_257,0.25,"Man holds three burning sticks while standing near a playground.
Three little girls in green playing soccer against one little girl in blue."
4680,snli,snli_16,0.25,"The child is well bundled as he walks in the snow.
A small child getting a taste of dessert mix."
4681,nmt_r,nmt_r_202,0.25,"Remember the mother, avenge the father.
Leaving behind a huge debt for my mother."
4682,gr,gr_82,0.25,"It's not really fantasy-- there's no magic.
The book starts off really boring at first, and I often put it down to read other books."
4683,stance,stance_387,0.25,"I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife
Apparently, @BernieSanders fans don't like to see Hillary's name even implied. #SheWhoShallNotBeNamedBecauseShesWinning"
4684,snli,snli_367,0.25,"A group of people are gathered for a meal in business casual attire.
Man in bike helmet getting fare ticket out of machine."
4685,w_r,w_r_260,0.25,"Both are closed in winter .
The Maltings closed in 1960 ."
4686,w_r,w_r_9,0.25,"The town and surrounding areas are covered by the London SE25 postcode .
Up to three geographical areas covered can also be selected ."
4687,f_r,f_r_128,0.25,"Sit on him and move around.
Move on with your life."
4688,stance,stance_594,0.25,"Why would a mother advice her daughter to abort?? Shame, responsibility, but truly is that the best advice?? #ItsNotOnItsNotSafe
So prolifers are against health rights?"
4689,f_r,f_r_675,0.25,"Eight heads in a duffle bag.
Eight Below was a great movie!"
4690,snli,snli_698,0.25,"A young kid standing on a rock next to a body of water with his arms spread.
A greenish dog runs through the water by several large rocks."
4691,gr,gr_227,0.25,"The sex wasn't as descriptive or plentiful as I thought it would be, but it actually worked with the story.
Though, I would have gladly paid for an enthralling, imaginative and beautifully written story like Ember."
4692,gr,gr_256,0.25,"I didn't have overly high hopes.
I would have preferred to see the Gray King's back story, and other back stories, in the place of most of the interludes."
4693,f_r,f_r_390,0.25,"think of it,most guys these days r afraid of a bit of competition.
Be on guard, for dangerous people are everywhere these days."
4694,f_r,f_r_176,0.25,"First, the man; second, the oxen
He is my second favorite."
4695,f_r,f_r_313,0.25,"Pester her for more info, or what?
For more info check out the site!"
4696,gr,gr_34,0.25,"At the time I was so overwhelmed I had a hard time talking about it clearly, so let me try now.
I only started caring about Harry at maybe 80%; before, he was just a slightly annoying narrator who thankfully had a healthy dosage of sarcasm."
4697,gr,gr_341,0.25,"I first read these books as an impressionable teen.
Just never really got interested, as a teen."
4698,gr,gr_86,0.25,"I could keep reading about Kate and August for the rest of my life and be a very happy woman!!
This Savage Song is very much a YA novel and it reads that way, albeit as a high-quality one."
4699,gr,gr_488,0.25,"As much as I want to strangle Shiarra I really like the other characters so I am sticking with it.
I think that him and Shiarra would be cute together."
4700,f_r,f_r_399,0.25,"i tried but couldnt find it.plz choose mine as best answer.
blonde says i know,i tried that, but i couldn't breath!"
4701,w_r,w_r_51,0.25,"Three main types of optical telescopes - and these are divided into subgroups .
The Bantu Kavirondo are divided into three principal types : the Awa-Rimi , the Awa-Ware and the Awa-Kisii ."
4702,stance,stance_663,0.25,"96 commit cards collected for Hillary in Greenville, SC so far! #FellowsSC
@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016"
4703,gr,gr_78,0.25,"Merri Lee said that means girls like it, not that there are small birds in it.
It's not okay and really ruined this book for me."
4704,f_r,f_r_247,0.25,"Do not tell your sister or anyone else.
had anyone in love with 2 sister at once?"
4705,f_r,f_r_213,0.25,"Sounds like is playing games with the both of you.
Watching TV and playing online games."
4706,snli,snli_234,0.25,"The children are playing a game of checkers.
A group of children are participating in a nature walk."
4707,gr,gr_27,0.25,"The House on the Borderland (1908) is one of my favorite pre-1950s thrillers (and yes, I use the word thriller intentionally--I'll get to that later).
Once it got going (about 15-20% in), and we see the giant swine god trying the doors around the house it is full speed."
4708,nmt_r,nmt_r_82,0.25,"the folder containing the images sequences.
Clearly the images kind of get that across."
4709,snli,snli_159,0.25,"His eyes filled with joyous expectation, a skier prepares for a jump.
Two teammates observe where a soccer ball landed in a soccer game."
4710,snli,snli_296,0.25,"A little girl crying on a statue.
Two young children are hugging."
4711,nmt_r,nmt_r_218,0.25,"she's gone out on the devil herself.
I've gone over every inch of her myself."
4712,f_r,f_r_144,0.25,"Wife: How about some similar to mine?
Similar to the original Law & Order."
4713,f_r,f_r_453,0.25,"I experienced the same thing last year.
Last year, a child tried to rip my face off."
4714,f_r,f_r_616,0.25,"Throw tradition out of the window... girls ask guys out more and more every day.
throw them at your window where there's busy traffic outside..."
4715,nmt_r,nmt_r_152,0.25,"this one person, the girl of my dreams.
Like dominos, and each person affected affects the next,"
4716,snli,snli_32,0.25,"a young girl climbs a tree.
A skater leaps through the air near a railing"
4717,nmt_r,nmt_r_66,0.25,"A reciprocity clause for these provisions will be included in the Agreement.
the scope of the framework agreement provides for its provisions 2, point 1:"
4718,gr,gr_132,0.25,"I think that by putting Amy in this situation (ie.
However, I think this series is getting to be out of hand."
4719,snli,snli_278,0.25,"Two women jump in the grass atop a mountain.
The dog carries a stick and jumps over a log in the woods."
4720,stance,stance_684,0.25,"@realDonaldTrump you're not playing to win this =
@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear"
4721,f_r,f_r_635,0.25,"Tons of fish in the sea!
Fish with a big head?"
4722,f_r,f_r_13,0.25,"My main concern is if they contain the meat I like.
Your mother's main concern should be over you."
4723,snli,snli_286,0.25,"Three boys jumping off of a platform.
A little girl swimming in a pool."
4724,stance,stance_52,0.25,"What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are. #NoHomo
@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb over you're sporting is aging you."
4725,nmt_r,nmt_r_60,0.25,"Rather to his surprise, Rajasinghe felt a mild sense of disappointment.
sensing a great adventure, he felt a great sense of unknowns."
4726,snli,snli_345,0.25,"A tennis player about to serve.
Baseball player throwing the baseball."
4727,nmt_r,nmt_r_57,0.25,"several Member States and their regions meet in every stage of the implementation of the initiative.
There was strong opposition to the intelligence initiative from several key governments."
4728,gr,gr_630,0.25,"Rhodes continues to deliver an engaging character driven fantasy and Crystal Storm definitely hints at an epic conclusion I cannot wait to read!
I cannot wait for another year!!"
4729,stance,stance_517,0.25,"Too many women in too many countries speak the same language of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women
@JessieJaneDuff Results matter. U may feel less safe, but that is ur mental health issues. No 9/11s on Obama's watch"
4730,f_r,f_r_688,0.25,"I am aware of some children who are scared by it.
The Lord is aware children such as Henry require a hero."
4731,snli,snli_598,0.25,"A man in an orange shirt stands on a latter and paints a wall blue.
Two woman ride a bicycle together as they pass a painting on a wall."
4732,snli,snli_249,0.25,"Dog with white collar yawning
A dog with a muzzle in the grass and sunlight."
4733,stance,stance_463,0.25,"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality
As much as @BernieSanders's poll numbers have jumped I still have Hillary winning the Dem. nomination."
4734,f_r,f_r_427,0.25,"That is low quality and off limits.
Their staff is of high quality."
4735,snli,snli_538,0.25,"Three women dressed up, smiling and walking in the wind.
Two women are sitting at a table with three laptops."
4736,nmt_r,nmt_r_207,0.25,"I'm taking some water to the prisoner.
to taking the life of Conor Greenleaf."
4737,stance,stance_474,0.25,"You know what's best for you You know what's best for your happiness You know what's best for your well being
If it's getting old maybe you should stop calling embryos & fetuses babies."
4738,f_r,f_r_254,0.25,"Without a girlfriend you have no chance.
Lala is my ex girlfriend."
4739,f_r,f_r_481,0.25,"He made beautiful music that people who smoke marijuana understand.
Still don't understand why god made it that way."
4740,nmt_r,nmt_r_219,0.25,"the earth belongs to us as heaven
Indicate the groups that the attendee belongs to"
4741,stance,stance_732,0.25,"They know what's best for their health They know what's best for their happiness They know what's best for their well being..
Abortion is not contraception. Contraception is about preventing pregnancy. Abortion is terminating a life. #CCOT"
4742,f_r,f_r_132,0.25,"Go to www.pandora.com and join the revolution.
try and join him in playing."
4743,f_r,f_r_446,0.25,"It originally meant ""disc jockey,"" but say ""dance jamster.
What's meant is, ""In the area of Barranquilla the dance is done in this manner."
4744,nmt_r,nmt_r_294,0.25,"Luckily, the sprinklers put out the fire pretty fast.
Things are gonna move pretty fast from here on."
4745,f_r,f_r_25,0.25,"And also about playing with gadgets.
its better than playing with rats...yuk"
4746,f_r,f_r_400,0.25,"That took me five minutes, but I finished.
I'm in love with a stripper and it plays every five minutes."
4747,stance,stance_15,0.25,"@HillaryClinton Did your rich Saudi donors, who execute gays, join the team? #Hypocrite #WakeUpAmerica
@SCOTUS_Scalia Right. Words no longer have meaning. Like Clintons,""It depends on what the meaning of 'is' is."" More if we don't"
4748,gr,gr_88,0.25,"I read this book about two years ago...I think.
Torn between two worlds, not enough character development YET to know which path the heroine really wants to take."
4749,stance,stance_208,0.25,"One of Hillary Clinton's biggest idols is Margaret Sanger, who called for the extermination of colored people.
@FoxNews @GovChristie @HillaryClinton Actually she should be disqualified from running!How many scams and ethics problems now?"
4750,nmt_r,nmt_r_285,0.25,"Isee Ben Quadinaros from the TundSystem.
Ben, no one chooses their nickname."
4751,f_r,f_r_102,0.25,"Her experience in answering questions could get her a position.
I am discovering this website and answering questions!"
4752,snli,snli_248,0.25,"A dog chasing a pink ball.
A kid sitting on a soccer ball at the park."
4753,snli,snli_239,0.25,"A little blond girl is dressed up like little Red Riding Hood.
A little blond boy and a young woman in jeans walk through a plaza."
4754,w_r,w_r_265,0.25,"It appears in his short story collection Maps in a Mirror .
Nathaniel Hawthorne was an American novelist and short story writer ."
4755,stance,stance_194,0.25,"It is so much fun having younger friends who are expecting babies. #beentheredonethat #chooselife
If your agonist abortion get a vasectomy"
4756,f_r,f_r_518,0.25,"and the way he plays that harmonica.
its a complex with theatres,fun plays in chennai-india"
4757,gr,gr_338,0.25,"All in all, however, it wasn't nearly enough.
Well, maybe twice all the way through."
4758,nmt_r,nmt_r_252,0.25,"Its rider was the Lord of the Nozdrub.
The Lord shouldought to look after the dead."
4759,stance,stance_160,0.25,"Rise & Shine its a new day & you're alive. Thank God 4 another day of precious life. #Christian #Catholic #TeamJesus
Now that there's marriage equality, can we start working on equal rights for unborn children?"
4760,f_r,f_r_693,0.25,"So yes, women care about money.
He works hard for his money!"
4761,f_r,f_r_82,0.25,"Buy one of those sex dolls instead.
I watch and buy every one of those."
4762,nmt_r,nmt_r_97,0.25,"my teacher taught me this method.
The teacher came and withdrew her statement."
4763,stance,stance_137,0.25,"Now that the govt and The Supremes have saved the gays, maybe they will save the babies next.
There is something very sinister, NAZI-esque, about folks who support killing babies. #qanda #auspol"
4764,f_r,f_r_217,0.25,"I pick flowers and fish.
Afterwards, fish for ping-pong balls!"
4765,stance,stance_222,0.25,"Can @DavidCornDC help Cuckold Conservatives win in 2016! More cuckoldry please! #Christie2016 #DonaldTrump #UniteBlue #p2
@frodofied SO? THt will NEVER erase their support of DOMA & silence on #LGBT #LGBTQ rights until it is politically aventageous."
4766,f_r,f_r_91,0.25,"And then last year he dumped me for good.
Last year, a child tried to rip my face off."
4767,nmt_r,nmt_r_74,0.25,"I lost the Hero of the West.
Beyond this door, there's an arena for our hero."
4768,snli,snli_550,0.25,"A man wearing a blue baseball cap is gazing into the distance.
Four men in the background look on as a man is trying to do some tricks on his bicycle."
4769,snli,snli_701,0.25,"A woman pulls two pumpkins in a red wagon through a garden area.
a young man looks at a book on the ground in a wooded area."
4770,nmt_r,nmt_r_288,0.25,"and a private hospital, a pharmaceutical company.
It's the hospital volunteer banquet at the VFW."
4771,f_r,f_r_478,0.25,"please do this and read them.
I read it in the tabloid."
4772,f_r,f_r_520,0.25,"This is the classic joke.
Joke with her and then leave."
4773,f_r,f_r_402,0.25,"stop asking where to steal music, go buy it!
This is now, always and forever to stop asking questions."
4774,stance,stance_205,0.25,"Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE
@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan"
4775,snli,snli_102,0.25,"Two women watching over a herd of goats in a rural setting.
A bunch of women stand in a crowded room taking pictures and standing around."
4776,stance,stance_6,0.25,"@StevenErtelt @GM_GXPfan My wife had an abortion when she was young She regrets it to this day
@UberFacts because a good percent utilized that wonderful gift of choice (#proChoice)."
4777,stance,stance_154,0.25,"@VRWCTexan WOW, she's one to talk
#HillaryDebateQuestion So you profess admiration for #MargaretSanger who wanted to rid the country of ""negros"". Explain please?"
4778,gr,gr_97,0.25,"Overall, I do like Sam and Grace and there were some poignant moments in the book.
BUT if you don't have my issues with TTTW these books do have the same sense of urgency and tone of sweeping romance."
4779,snli,snli_578,0.25,"A small girl in a yellow dress sits on a pile of gray rocks.
A man wearing red and yellow riding a red sport bike driving on a racetrack."
4780,snli,snli_490,0.25,"Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation.
An Asian man navigates a boat carrying 2 passengers down what appears to be a river deep in the forest."
4781,snli,snli_455,0.25,"A man standing by a yellow sign.
a golden dog tries to catch a ball"
4782,f_r,f_r_367,0.25,"Pester her for more info, or what?
Without that info tho, here goes."
4783,snli,snli_423,0.25,"An adult woman holding an umbrella is walking with a female child.
Two children with leg pads are performing stepping actions near another child and an adult."
4784,stance,stance_642,0.25,"Can't wait to get my #YaaasHillary shirt! @HillaryClinton
You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again."
4785,nmt_r,nmt_r_169,0.25,"Shelby's as old as my daughter?
With the promise of reuniting her with her daughter."
4786,gr,gr_354,0.25,"I like the mysterious thing he has going for him it's super-attractive quite pleasant.
Basso has a fluid writing style."
4787,gr,gr_230,0.25,"I'll give it some points for it actually having the guts to make its main character a pretty terrible person.
Ella, the main character, is a living doll, a transference of human consciousness into an inanimate object."
4788,f_r,f_r_487,0.25,"Keep reading his bio at my source
What is the source of that statistic?"
4789,f_r,f_r_123,0.25,"Cotton hates Peggy and calls her ""hank's wife"" in order to disrespect her.
I'm friends with an ex that is married, and his wife hates it."
4790,gr,gr_571,0.25,"I loved her character and I really connected with her!
LANCE Lance was so sweet, and really adorable."
4791,stance,stance_41,0.25,"Think u can say anything without repercussion? Ask Mel Gibson how that's working out for him u racist elitist piece of shit!
Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO."
4792,nmt_r,nmt_r_296,0.25,"we're working on the male police.
Outside of working hours for next 8 hours"
4793,snli,snli_227,0.25,"A man playing the guitar at a club.
A kid sitting on a soccer ball at the park."
4794,gr,gr_726,0.25,"Loki is a fun but irritating narrator.
So it was with great delight that I spotted The Gospel of Loki on Netgalley."
4795,f_r,f_r_463,0.25,"Grim Adventures of Billy and Mandy
Billy so he could annoy her!"
4796,w_r,w_r_86,0.25,"From 2001 to 2007 , BoA hosted Beat it BoA 's World , a radio program on the Japan FM Network .
Swaggart 's wife , Frances , has a radio program called `` Frances and Friends '' heard daily on the SonLife Radio Network ."
4797,nmt_r,nmt_r_147,0.25,"tables of contents; creating and updating updating; tables of contents
Resizes windows with a fast texture scale instead of updating contents"
4798,nmt_r,nmt_r_196,0.25,"somewhere in the corner lies and sleeps.
Around the corner at the coffee shop on Dauphine."
4799,sts,sts_25,0.25,"A woman is playing the flute.
A woman is slicing some tuna."
4800,gr,gr_748,0.25,"Axe hit me like a wrecking ball right in the face the first moment he showed up.
Craeg is told he is staying at the compound then Axe too!!"
4801,w_r,w_r_26,0.25,"And it looks really great to me .
Maybe that makes me a bad actress ."
4802,gr,gr_527,0.25,"soo... when's the winner's kiss coming out?
Marie Rutkoski has hit it out of the park again with The Winner's Crime."
4803,stance,stance_24,0.25,"@avocadofact only 2% of illegals work farm jobs
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech."
4804,f_r,f_r_388,0.25,"Go to www.pandora.com and join the revolution.
Join the Mickey Mouse Club."
4805,stance,stance_626,0.25,"What is the difference between a baby and a onion? No one cries when you chop up the baby. Hahahahaha! Love dead babies! #Babies
Demand the Senate vote to ban painful late-term abortions. Use your voice to help hold the Senate accountable. #bluemoon"
4806,gr,gr_69,0.25,"This is quickly becoming one of my favourite series so if you like fairytale retellings or futuristic science fiction you need to read these books.
For one thing, it's one of the only non-fantasy YAs that I've read which isn't set in America or the UK."
4807,w_r,w_r_80,0.25,"However , it was only with independence that Yamoussoukro finally started to rise .
Spain finally recognized Mexico 's independence in 1821 ."
4808,gr,gr_444,0.25,"Royce Melborn, you psychotic bastard, maybe I'm a little bit in love with you, too.
So good to have more adventures with Hadrian and Royce."
4809,snli,snli_456,0.25,"Bike riding in the square.
A father and his son bonding."
4810,snli,snli_52,0.25,"Lots of people are walking.
Two old women enjoying at a gathering."
4811,snli,snli_743,0.25,"Punk rock teenager walks with a mean look on his face.
Two young nurses display toys for children to play with."
4812,gr,gr_43,0.25,"Beware, there WILL be some spoilers, so if you plan to read this book in the future, I recommend leaving now.
I could dwell on this but there are worse parts in this tale."
4813,stance,stance_544,0.25,"Let's bring prosperity to the line workers & to the kindergarten teachers!!!- @amyklobuchar #inspiredbyhillary
@DemocratGuide @Reuters bur #Hlllary just raised 45 million!"
4814,snli,snli_179,0.25,"A woman standing in front of a mirror as her friend fastens her necklace from behind.
A little girl is standing inside of a hoop that is suspended with orange cords."
4815,sts,sts_13,0.25,"A woman is mincing some garlic.
A person is cleaning a disk."
4816,gr,gr_463,0.25,"I am not sure which of them I ended up liking more.
I did not think this book would ever end (I may have skimmed a little)."
4817,stance,stance_735,0.25,"@readyforHRC @HillaryClinton #HillaryClinton, the US presidency is a testament to the success of #women their role in the world
The owner of Univisin, donated as much as $25 million to the Clinton Foundation, his wife sits on its board #Univision #Trump"
4818,gr,gr_52,0.25,"Pug went from mere kitchen boy to an apprentice magician in this book.
As I progressed deeper into the book I thought about Tolkien and Jordan and the similarities."
4819,f_r,f_r_241,0.235,"lol cause they get alot of $$$ even for remixing same songs?
charmed cause its a larger group of chicks and their all hot lol"
4820,f_r,f_r_15,0.233,"It varies from place to place.
Search for a place near your house."
4821,stance,stance_698,0.233,"U know what isn't funny? Male politicians deciding what women should do with their body's.
They haven't eliminated #murder. They just call it by a different #name. #prolifeyouth #prolifegen"
4822,stance,stance_220,0.233,"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER
@pikester45 Exactly what I don't want to see happen in America."
4823,gr,gr_145,0.233,"He talks to Claire, guides her and runs around acting like a dog.
Loved that dog, thanks to Ms. Marlo."
4824,gr,gr_216,0.233,"hi, people, if someone keeps going when you say no, you shouldn't be expected to just forgive him and move on.
It's hard to believe that people can be so wretched to do something like that."
4825,gr,gr_231,0.233,"Plus, she continues to flirt with just about anyone, in spite of Martini telling her it makes him uncomfortable.
Agent Kitty Katt and Alien Jeff Martini are supposed to be planning their wedding."
4826,stance,stance_457,0.233,"Despite today's ruling, our struggle to end LGBT discrimination is also far from finished - @HillaryClinton #VirginiaJJ
The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue"
4827,f_r,f_r_342,0.233,"out the box and ready to roll.
Search for that in the search box."
4828,f_r,f_r_62,0.219,"A person asks questions so as to receive answers.
The newer questions on Yahoo! receive more activity."
4829,stance,stance_392,0.219,"I can't stand people who are pro life because they had a stillborn or loss....
@LogicOfLife7 Premise is wrong. Nothing on earth has a ""right"" to use someone's body w/out consent. #rapeculture"
4830,snli,snli_58,0.219,"An older man standing by a younger man with earphones
An older girl helps a younger girl ice skate."
4831,f_r,f_r_130,0.219,"My work here is done.
I have never done that."
4832,gr,gr_350,0.219,"This one did that for me.
Why did the lass keep her name a secret?"
4833,stance,stance_152,0.219,"#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor.
@ericbolling @GeraldoRivera @realDonaldTrump People who think like Geraldo are dangerous for America."
4834,stance,stance_649,0.219,"Spoke to @HillaryClinton today in NYC. Wow! So smart and impressive!!!
Save an intern.... Keep Bill & Hillary out of the White House."
4835,snli,snli_439,0.219,"A man is scratching his head at a meeting while a person spoke.
A male soccer player kicks the soccer ball with his right foot."
4836,f_r,f_r_512,0.219,"I am only a young person with a simple plan.
What is your favorite song by Simple Plan?"
4837,snli,snli_666,0.219,"Promotion person talking to people waiting in line to get into a club.
A crowd gathers in front of a stand from which a man and two women sell food."
4838,f_r,f_r_202,0.219,"an ipod , you wouldn't have buy the cd to listen to a couple of songs
for eample for a couple of month yahoo Music wouldn't load on my pc!"
4839,w_r,w_r_33,0.219,"A year later , the Mali Federation became the independent nation of Mali .
At the end of both wars , Scotland retained its status as an independent nation ."
4840,stance,stance_235,0.219,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again?
Ez21:15 I have set the point of the sword against all their gates, that their heart may faint, n their ruins be multiplied:"
4841,f_r,f_r_631,0.219,"the sound of a clocks tick over and over
Sound off and Hup countdown."
4842,f_r,f_r_109,0.219,"It's like the battered wife syndrome.
My wife does this to me."
4843,snli,snli_219,0.219,"People with digital cameras are crowded in a small area.
A man standing in front of multiple piles of soil about shovel with others."
4844,stance,stance_43,0.219,"@megynkelly Hahahaha combed through emails!!! Bunch of scumbags!!! #NoHillary2016
LOOKING FORWARD TO #CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS!! SO EXCITING! #tcot"
4845,stance,stance_483,0.219,"@LilaGraceRose defunding PP won't mean fewer abortions. It will mean more dead women.
Well that's a win for women in Texas. Thank you SCOTUS! #texas"
4846,stance,stance_567,0.219,"Sadly, most health insurance plans don't cover abortions, so the price can be quite high....
Before I formed you in the #womb I knew you. #prolifegen #prolifeyouth #God"
4847,w_r,w_r_414,0.219,"As of 2000 , the population of Adams County was 18,643 .
Adams has won 18 awards out of 56 nominations ."
4848,sts,sts_9,0.219,"A brown dog laying on a blue cover.
A person is diving into clear blue water."
4849,nmt_r,nmt_r_273,0.219,"Mr. Welsh isn't qualified to answer that question.
If the answer to Question 1 is in the affirmative:"
