,SentencePair,PairID,SubsetID,SourceID
4362,"['Two kids splashing in the water.', 'Two dogs play together on the bed.']",STS_2,STS,STS
4363,"['A man in a dress suit is riding a bike down the paved road.', 'A man is using a large pole to remove letters from a sign.']",STS_20,STS,STS
4364,"['AFTRA members approved the merger by a vote of 75.88% to 24.12%.', 'AFTRA, on the other hand, approved the merger by a whopping 75 percent.']",STS_200,STS,STS
4365,"['Black train on train tracks.', 'A train on the train tracks.']",STS_201,STS,STS
4366,"['those who ignore history are doomed to repeat it.', 'ooo strike TWO those who ignore history are doomed to repeat it.']",STS_202,STS,STS
4367,"['US: Madoff brother to plead guilty in NY in fraud', ""Madoff's brother to plead guilty to fraud""]",STS_203,STS,STS
4368,"['Track fault disrupts train service between Raffles Place, Marina Bay', 'Train service disrupted between Raffles Place and Marina Bay']",STS_204,STS,STS
4369,"[""an institute for public policy research report said there are 27 weak states that pose a threat to britain's national security as the states could provide bases for terrorists."", ""the report said there are 27 weak states that pose a threat to britain's national security as the states could provide bases for terrorists.""]",STS_205,STS,STS
4370,"['Queen to name biggest ever carrier', 'Queen names giant aircraft carrier']",STS_206,STS,STS
4371,"['The University of Michigan released today a new admissions policy after the U.S. Supreme Court struck down in June the way it previously admitted undergraduates.', 'The University of Michigan plans to release a new undergraduate admissions policy Thursday after its acceptance requirements were rejected by the U.S. Supreme Court in June.']",STS_207,STS,STS
4372,"['the treaty was first signed in 1990.', 'the cfe treaty was signed in 1990.']",STS_208,STS,STS
4373,"['CIA Director George Tenet said the two men were ""defined by dedication and courage.', '[They] were defined by dedication and courage,"" said the CIA\'s director George Tenet.']",STS_209,STS,STS
4374,"['The woman is smoking.', 'The man is walking.']",STS_21,STS,STS
4375,"['A kitchen with wood cabinets and dining table.', 'A kitchen with wooden cabinets and furniture.']",STS_210,STS,STS
4376,"['Actor Gazzara dead at 81', 'Actor Ben Gazzara dies at 81']",STS_211,STS,STS
4377,"['KL shares remain higher mid-afternoon', 'KL shares continue uptrend mid-afternoon']",STS_212,STS,STS
4378,"['@Lustig Andrei, So Lyndon Johnson and John Kennedy were compatible?', '@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?']",STS_213,STS,STS
4379,"['A woman rapidly fires a handgun.', 'A woman is shooting off a gun.']",STS_214,STS,STS
4380,"['investigators claim the british company was a cia cover.', 'russian investigators stated that the british company was a cia cover.']",STS_215,STS,STS
4381,"[""Treasury's long-range plan is to provide retail buyers of all Treasury securities the ability to manage their holdings online in a single account."", 'The Treasury said wants to give retail buyers of all Treasury securities the ability eventually to manage holdings online in a single account.']",STS_216,STS,STS
4382,"['Young woman in riding gear on top of horse.', 'Young girl in riding gear on a horse.']",STS_217,STS,STS
4383,"[""Calvin Hollins Jr.'s attorney, Thomas Royce, has repeatedly said his client had no link with the company that owned and operated E2."", 'The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2.']",STS_218,STS,STS
4384,"['Obama travels to tornado-ravaged Oklahoma', 'Obama visits tornado hit Oklahoma']",STS_219,STS,STS
4385,"['Someone touched the kitten chewing on a string.', 'Someone is cutting paper.']",STS_22,STS,STS
4386,"['the united states government and other nato members have refused to ratify the amended treaty until officials in moscow withdraw troops from the former soviet republics of moldova and georgia.', 'the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia.']",STS_220,STS,STS
4387,"['A woman is eating fish at a restaurant.', 'A woman eating a large fish in a restaurant.']",STS_221,STS,STS
4388,"['a boy plays with a noodle by the pool.', 'A boy plays with a foam noodle toy by a pool.']",STS_222,STS,STS
4389,"['Syrian opposition offers Assad truce in Homs for duration of Ramadan', ""Syrian opposition offers Assad's forces truce for duration of Ramadan""]",STS_223,STS,STS
4390,"['The man is eating.', 'A man is eating food.']",STS_224,STS,STS
4391,"['There is no ""WAR"" in the middle east.', 'There is no war in the Middle east.']",STS_225,STS,STS
4392,"['A small plane parked at an airfield with a cloudy sky overhead.', 'A small white plane parked in an airport on a cloudy day.']",STS_226,STS,STS
4393,"['Michelle Obama To Star In Parks And Recreation', ""Michelle Obama to appear on 'Parks and Recreation'""]",STS_227,STS,STS
4394,"['The man and two young boys jump on a trampoline.', 'A man and two boys jump on a trampoline.']",STS_228,STS,STS
4395,"['Moffitt said the results need to be replicated in another study before testing of individuals for presence of the long or short versions of the gene will be pursued.', 'Professor Moffitt said the results needed to be replicated before pursuing testing of individuals for the presence of the long or short versions of the gene.']",STS_229,STS,STS
4396,"['A woman is talking to her pet bunny as she fondles it.', 'A woman walks her dog onto astro turf.']",STS_23,STS,STS
4397,"['A man at a farmers market.', 'A man is at a farmers market.']",STS_230,STS,STS
4398,"['Croatia begins countdown to historic EU entry', 'Croatia countdowns to joining EU']",STS_231,STS,STS
4399,"['But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.', 'But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.']",STS_232,STS,STS
4400,"['A man stares out a window.', 'A man looks out the window.']",STS_233,STS,STS
4401,"[""Obama Praises Mandela 'Inspiration'"", ""Obama hails Mandela's inspiration effect""]",STS_234,STS,STS
4402,"[""US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria"", 'U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria']",STS_235,STS,STS
4403,"['Blue and red plane in mid-air flight.', 'a blue and red airplane while in flight.']",STS_236,STS,STS
4404,"['A black dog running through water.', 'A black dog is running through some water.']",STS_237,STS,STS
4405,"['The research firm earlier had forecast an increase of 4.9 percent.', 'The firm had predicted earlier this year a 4.9 percent increase.']",STS_238,STS,STS
4406,"['A swimmer is doing the backstroke in the swimming pool.', 'a person doing the back stroke in a swimming pool']",STS_239,STS,STS
4407,"['Feet standing on a pretty day with large building in background.', 'Two police officers standing behind a van with a bus in the background.']",STS_24,STS,STS
4408,"['Fifty-seven senators, including 24 Republicans, have signed the letter.', 'Of those who signed the letter, 57 are senators, including 24 Republicans.']",STS_240,STS,STS
4409,"['A woman and man are dancing in the rain.', 'A man and woman are dancing in rain.']",STS_241,STS,STS
4410,"['putin stated that the russian government could withdraw from the treaty altogether if western nations refuse to ratify the amended treaty.', 'putin stated that russia could discard the treaty entirely if western nations refuse to ratify its amended version.']",STS_242,STS,STS
4411,"[""Snowden sees 'no chance' for US fair trial"", 'Snowden sees ""no chance"" to get fair trial in U.S.']",STS_243,STS,STS
4412,"['Federer Wins 7th Wimbledon Title', 'Federer captures 7th Wimbledon title']",STS_244,STS,STS
4413,"['Two dogs are peeing at a red fire hydrant.', 'Two dogs are urinating on the red fire hydrant.']",STS_245,STS,STS
4414,"['US believes Syrian government used chemical weapons', 'US suspects Syria used chemical weapons']",STS_246,STS,STS
4415,"[""One woman is measuring another woman's ankle."", ""A woman measures another woman's ankle.""]",STS_247,STS,STS
4416,"['A gray cat with green eyes looks at the camera.', 'A grey cat with green eyes looking into the camera.']",STS_248,STS,STS
4417,"['A brown dog is jumping.', 'A brown dog is jumping']",STS_249,STS,STS
4418,"['A woman is playing the flute.', 'A woman is slicing some tuna.']",STS_25,STS,STS
4419,"['At least 12 dead in Washington ...', 'At least 150 dead as strong quake hits southwest Balochistan']",STS_26,STS,STS
4420,"['A man is hugging someone.', 'A man is taking a picture.']",STS_27,STS,STS
4421,"['Two men standing in grass staring at a car.', 'Two women sitting in chairs in a shop.']",STS_28,STS,STS
4422,"['Five kids are standing in front of a tent.', 'People are out sitting in front of a garden.']",STS_29,STS,STS
4423,"['Yemen: Fighting in north kills over 120', 'Janet Yellen: Five things you might not know']",STS_3,STS,STS
4424,"['This post refers to research in the STEM fields, and may not be applicable to other research topics.', 'This is about my experience in computer engineering I found that reading for breadth was the more important approach.']",STS_30,STS,STS
4425,"[""Santorum's 3-year-old daughter hospitalized"", ""'Kony 2012' director hospitalized""]",STS_31,STS,STS
4426,"['Senior Pakistani Taliban commander captured in Afghanistan', ""Pakistan Shi'ites demand protection from militants""]",STS_32,STS,STS
4427,"['Russian Federal Law is actually quite specific on this one and not as arbitrary as argued.', 'The last round of presidential elections in Russia was held on March 4th, 2012 and December 4th, 2011 for the Duma.']",STS_33,STS,STS
4428,"['Girl playing in a puddle with her bare feet.', 'A child is playing with two white and black geese.']",STS_34,STS,STS
4429,"['The brown dog is laying down on a blue sheet.', 'A brown dog and two black dogs in an overgrown grassy field.']",STS_35,STS,STS
4430,"['The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.', 'The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.']",STS_36,STS,STS
4431,"['Osama Bin Laden Wives to Be Jailed', 'Osama Bin Laden movie to be filmed in India']",STS_37,STS,STS
4432,"['Someone is boiling okra in a pot.', 'Someone pours olive oil into a bowl of tomato wedges.']",STS_38,STS,STS
4433,"['A man is selling items.', 'A man is cleaning the house.']",STS_39,STS,STS
4434,"['Air strikes kills dozens in northern Syria', ""Ukraine will not give 'an inch' over Crimea""]",STS_4,STS,STS
4435,"['A man is mowing grass.', 'A man is busting concrete.']",STS_40,STS,STS
4436,"['A man is playing a guitar.', 'A man is cleaning a cd.']",STS_41,STS,STS
4437,"['UN resolution orders Syria chemical arms destroyed', 'Germany ready to help Syria chemical mission']",STS_42,STS,STS
4438,"['No deal on fiscal cliff as Obama goes on holiday', 'John Boehner: from humble origin, fiscal cliff may be his undoing']",STS_43,STS,STS
4439,"[""Putin 'Wins Russian Presidential Election'"", 'Polls open in Russian presidential election']",STS_44,STS,STS
4440,"['Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market.', 'IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.']",STS_45,STS,STS
4441,"['A man is putting broccoli into water.', 'A person is peeling a potato.']",STS_46,STS,STS
4442,"['China manufacturing index at 11-month low: HSBC', 'China manufacturing expands in September']",STS_47,STS,STS
4443,"['Stripping out the extraordinary items, fourth-quarter earnings were 64 cents a share compared to 25 cents a share in the prior year.', 'Earnings were 59 cents a share for the three months ended May 25 compared with 15 cents a share a year earlier.']",STS_48,STS,STS
4444,"['Hawaii passes gay marriage bill', 'US Senate passes gay workers bill']",STS_49,STS,STS
4445,"['A chimpanzee is hurting a woman.', 'A man is driving a car.']",STS_5,STS,STS
4446,"['A row of locomotives on a siding in a field.', 'A dark brown horse standing in a field.']",STS_50,STS,STS
4447,"['Taiwan rattled by strong earthquake', 'China rocked by twin earthquakes']",STS_51,STS,STS
4448,"['One thing you seem to be forgetting regarding myths, is they are extremely prevalent stories.', 'I noticed you said ""movie critics"" enjoy mythological references in a film, but do audiences?']",STS_52,STS,STS
4449,"['A young boy jumps into a pool with outstretched arms.', 'A dog jumps into a backyard pool.']",STS_53,STS,STS
4450,"['9 killed, 168 injured in latest Cairo clashes', '10 killed, 12 injured in E. Afghan airport suicide blast']",STS_54,STS,STS
4451,"['A white sheep on a hillside looking at the camera.', 'The skinny cows are standing on the grass.']",STS_55,STS,STS
4452,"['A young boy in a brown jacket playing with snow.', 'Two dogs are playing in the snow.']",STS_56,STS,STS
4453,"['Many killed in Japan road tunnel collapse', 'Many killed in Syrian air strike']",STS_57,STS,STS
4454,"['Three dead in US marathon bomb', 'Taliban denies involvement in Boston marathon bombing']",STS_58,STS,STS
4455,"['Still, revenues from the extra premiums would not be huge.', 'How would the extra premiums be collected?']",STS_59,STS,STS
4456,"['Children jumping on a trampoline.', 'A man is sledding on an orange slide.']",STS_6,STS,STS
4457,"['A woman is peeling a potato.', 'A woman is slicing a tomato.']",STS_60,STS,STS
4458,"['The white and brown dog is shaking its ears.', 'The brown dog is running across the sand.']",STS_61,STS,STS
4459,"['Then he is not omnipotent.', 'Then he is malevolent.']",STS_62,STS,STS
4460,"['Pakistan imposes temporary ban on 2 TV channels', 'Pakistan Dismisses Case against FBI Agent']",STS_63,STS,STS
4461,"[""Iran's Rouhani warns of Talibanisation in Syria"", 'Russia, China Concerned About Israeli Airstrikes in Syria']",STS_64,STS,STS
4462,"['A small child smiling at the camera.', 'A cat looking at the camera.']",STS_65,STS,STS
4463,"['A man is riding a horse.', 'A man is driving a car.']",STS_66,STS,STS
4464,"['Aust stocks open lower', 'Tokyo stocks open lower']",STS_67,STS,STS
4465,"[""A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year, the state's Department of Health reported."", 'A 62-year-old West Babylon man has contracted the West Nile virus, the first human case in Suffolk County this year, according to the county health department.']",STS_68,STS,STS
4466,"[""Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place"", ""Oscar Pistorius 'shot Steenkamp in bathroom'""]",STS_69,STS,STS
4467,"['Cover the entrance to the doorway with a old carpet and use a staple guns to secure it.', 'I started to dig into this because you caught my curiosity itch with the question...']",STS_7,STS,STS
4468,"['The dog is chasing the geese.', 'One dog is chasing the other.']",STS_70,STS,STS
4469,"['And yet, the Titanic story is the one that holds up to scrutiny of the evidence.', 'The new study shows that the Titanic story does not stand up to scrutiny imo.']",STS_71,STS,STS
4470,"[""'It's either too late or too early to intervene in Syria'"", 'UN Chief: Inspectors need 4 days to conclude probe in Syria']",STS_72,STS,STS
4471,"['Evolution is not an opinion, not a belief.', 'Atomic theory is not an opinion, not a belief.']",STS_73,STS,STS
4472,"['Suicide bomber kills 9 at Pakistan political rally', 'Suicide bomber kills guard at US embassy in Turkey']",STS_74,STS,STS
4473,"['Pakistani Taliban chief killed in US drone strike', ""Funeral for Pakistan Taliban chief 'set to take place'""]",STS_75,STS,STS
4474,"['U.S. soldier killed in shooting incident in S. Afghanistan', 'Five NATO soldiers killed in Afghanistan']",STS_76,STS,STS
4475,"['Brazilian leader holds crisis talks on street protests', 'Brazil leader promises reform vote']",STS_77,STS,STS
4476,"['Blond woman in a tunnel.', 'The couple kissing is near a blond woman.']",STS_78,STS,STS
4477,"[""Pakistan fighter jets bomb 'Taliban hideouts'"", 'Pakistan wants arms supply to Syrian sides stopped']",STS_79,STS,STS
4478,"['A brown and white dog is walking next to a man on a skateboard.', 'A blond child is laying on a branch of a tree in a green field.']",STS_8,STS,STS
4479,"['VeriSign introduced its Site Finder service on Sept. 15.', 'The battle around VeriSign""s three-week-old Site Finder service rages on.']",STS_80,STS,STS
4480,"['Stocks close 0.39% higher', 'Stocks close 2.47% higher']",STS_81,STS,STS
4481,"['A black dog wearing an orange collar is entangled with fishing wire.', 'The black dog wearing a red collar shakes water off.']",STS_82,STS,STS
4482,"['The Hare Psychopathy Checklist is often used to assess psychopathy in clinical settings.', 'From an article entitled Can You Call a 9-Year-Old a Psychopath?']",STS_83,STS,STS
4483,"['Several people on motorcycles in a market square.', 'People ride mopeds in an urban setting.']",STS_84,STS,STS
4484,"['A black dog running in the snow.', 'A black dog running on a beach.']",STS_85,STS,STS
4485,"['Two men charged with terrorism offences', 'Saudi-born Nigerian charged with terrorism in New York']",STS_86,STS,STS
4486,"['A close-up of a sheep in the grass.', 'A close-up of a lamb with its ear tagged, standing on grass.']",STS_87,STS,STS
4487,"['The Question is (from Hinduism); do you exist because of pregnancy?', ""The least that can be said is that we must be born with the ability and 'knowledge' to learn.""]",STS_88,STS,STS
4488,"['We don\'t know if any will be SARS,"" said Dr. James Young, Ontario\'s commissioner of public safety.', 'We\'re being hyper-vigilant,"" said Dr. James Young, Ontario\'s commissioner of public safety.']",STS_89,STS,STS
4489,"['A brown dog laying on a blue cover.', 'A person is diving into clear blue water.']",STS_9,STS,STS
4490,"['There are two men near a wall.', 'Three women are sitting near a wall.']",STS_90,STS,STS
4491,"['Results from No. 2 U.S. soft drink maker PepsiCo Inc. (nyse: PEP - news - people) were likely to be in the spotlight.', 'Wall Street was also waiting for aluminum maker Alcoa Inc. (nyse: PEP - news - people) to report earnings after the close.']",STS_91,STS,STS
4492,"['Girl stands in subway waiting on something.', 'A girl stands in a dimly lit area.']",STS_92,STS,STS
4493,"['7 killed in attacks in Iraq', '27 killed in attacks across Iraq']",STS_93,STS,STS
4494,"['Syria opposition threatens to quit talks', 'Syria opposition agrees to talks']",STS_94,STS,STS
4495,"['A black dog looking at the camera.', 'The black and white bull is looking at the camera.']",STS_95,STS,STS
4496,"['This depends on the shelf life of the cultivar of tomato you purchased.', 'Tomatoes will last longer if kept in the fridge, but I actually recommend against keeping them there.']",STS_96,STS,STS
4497,"['6.2 magnitude quake jolts Sarangani', '4.3-magnitude earthquake jolts SW China']",STS_97,STS,STS
4498,"['The prices for everything you need have gone up due to inflation.', 'The prices of everything you own IE assets have gone down.']",STS_98,STS,STS
4499,"['a group of old men walking down the street', 'A couple walking down the street.']",STS_99,STS,STS
4500,"['See Old Shawneetown , Illinois for the historical village .', 'Shawneetown is a city of Illinois in the United States .']",Wiki_pp_0,Wiki_pp,Wiki
4501,"['Ichthyosaurus is an extinct genus of ichthyosaur from the Early Jurassic of Europe .', 'Ichthyosaurus was an ichthyosaur , a marine reptile ; it was not a dinosaur .']",Wiki_pp_1,Wiki_pp,Wiki
4502,"['He rose to national prominence as an SDS leader in 1968 and 1969 .', 'In 1968 and 1969 , Ayers became well-known as a head of the SDS .']",Wiki_pp_10,Wiki_pp,Wiki
4503,"['A digital signal processor is a specialized microprocessor with an optimized architecture for the fast operational needs of digital signal processing .', 'A digital signal processor is a specialized microprocessor designed specifically for digital signal processing , generally used in real-time computing .']",Wiki_pp_100,Wiki_pp,Wiki
4504,"['Real Zaragoza was originally formed out of two rival teams : Iberia SC and Real Zaragoza CD .', 'It was established in 1932 when Zaragoza CD and Iberia FC join to create Real Zaragoza .']",Wiki_pp_101,Wiki_pp,Wiki
4505,"['In 2005 its population was estimated to be 67,232 .', 'It was guessed that there were 67,232 people in Palatine in 2005 .']",Wiki_pp_102,Wiki_pp,Wiki
4506,"['NASA and ESA have used Celestia in their educational and outreach programs , as well as for interfacing to trajectory analysis software .', ""NASA and ESA have used Celestia , but it is not to be confused with Celestia 2000 , ESA 's own program .""]",Wiki_pp_103,Wiki_pp,Wiki
4507,"['Since 2002 , its principal conductor is Sir Simon Rattle .', 'The conductor of the orchestra is Sir Simon Rattle .']",Wiki_pp_104,Wiki_pp,Wiki
4508,"['The second is a multi-volume dictionary , edited on principles similar to those of the Oxford English Dictionary , entitled Svenska Akademiens Ordbok .', 'The second dictionary , called Svenska Akademiens Ordbok is so big it needs many books , like the Oxford English Dictionary .']",Wiki_pp_105,Wiki_pp,Wiki
4509,"['During this period , powerful feudal lords encouraged the establishment of serfdom as a source of agricultural labor .', 'During this time , feudal lords worked to make serfdom the common way for people to live .']",Wiki_pp_106,Wiki_pp,Wiki
4510,"['Wayne Gretzky won the Art Ross Trophy 10 times during his 20-year NHL career .', 'Wayne Gretzky has won this trophy ten times , the most of any player .']",Wiki_pp_107,Wiki_pp,Wiki
4511,"['Tinder is easily combustible material used to ignite fires by rudimentary methods .', 'Tinder is a material that is used to start fires easily when lit with a match .']",Wiki_pp_108,Wiki_pp,Wiki
4512,"['Jean Picker Firstenberg was President and CEO from 1980 to 2007 .', 'Since 1980 , Jean Picker Firstenberg has been CEO .']",Wiki_pp_109,Wiki_pp,Wiki
4513,"['Fred Hoyle is credited with coining the term Big Bang during a 1949 radio broadcast .', ""Fred Hoyle called the theory the `` Big Bang '' on his radio show .""]",Wiki_pp_11,Wiki_pp,Wiki
4514,"['The dressing on this salad was traditionally Thousand Island dressing , although today it may be served with other dressings .', 'Chef salad is usually topped with Thousand Island dressing , but can be served with any type of dressing .']",Wiki_pp_110,Wiki_pp,Wiki
4515,"['The natural environment is contrasted with the built environment , which comprises the areas and components that are strongly influenced by humans .', ""The environment that is influenced by humans can be called `` the built environment '' or cultural landscape .""]",Wiki_pp_111,Wiki_pp,Wiki
4516,"['The title Episcopus Romanus means Roman Bishop in Latin .', 'All popes are Episcopus Romanus which means Bishop of Rome .']",Wiki_pp_112,Wiki_pp,Wiki
4517,"['Glazed tiles were used in China since the Zhou dynasty as building material for roof top .', 'Glazed tiles were used to make the roof on buildings in China .']",Wiki_pp_113,Wiki_pp,Wiki
4518,"['Quarterback John Elway arrived in 1983 .', 'Their most famous player is John Elway .']",Wiki_pp_114,Wiki_pp,Wiki
4519,"['Adhesive tape can be one of many varieties of backing materials coated with an adhesive .', 'Adhesive tape is a tape that is coated with adhesive and used to stick objects together .']",Wiki_pp_115,Wiki_pp,Wiki
4520,"['The 14 generators in the north side of the dam have already been installed .', 'The 14 main generators on the north side were installed from 2003 to 2005 .']",Wiki_pp_116,Wiki_pp,Wiki
4521,"['A year that is not a leap year is called a common year .', 'In a leap year , it has 29 days .']",Wiki_pp_117,Wiki_pp,Wiki
4522,"[""For example , `` One has one 's own Slough of Despond to trudge through . ''"", ""We often talk of a `` Slough of Despond '' or a `` Hill Difficulty '' etc.""]",Wiki_pp_118,Wiki_pp,Wiki
4523,"['Kennedy ran , firing as he sought cover moving from tree to tree .', 'Kennedy ran shooting from tree to tree with Ned chasing him .']",Wiki_pp_119,Wiki_pp,Wiki
4524,"['The earliest instances of Marathi literature is by Sant Jnyaneshwar with his Bhawarthadeepika .', 'An early piece of Marathi literature is Bhawarthadeepika by Dnyaneshwar .']",Wiki_pp_12,Wiki_pp,Wiki
4525,"['Bishan currently has 3 shopping centres .', 'Bishan has three shopping centers .']",Wiki_pp_120,Wiki_pp,Wiki
4526,"['The autonomic nervous system is then split into the sympathetic division , parasympathetic division , and enteric division .', 'But the enteric nervous system can be seen as a third branch of its own and not as part of the autonomic nervous system .']",Wiki_pp_121,Wiki_pp,Wiki
4527,"['The English Wiktionary is the second largest .', 'There is also a Simple English Wiktionary .']",Wiki_pp_122,Wiki_pp,Wiki
4528,"['They also performed with the pianist Sviatoslav Richter on many occasions .', 'The quartet often played piano quintets with the pianist Sviatoslav Richter .']",Wiki_pp_123,Wiki_pp,Wiki
4529,"['Domestic workers are often required by their employers to wear a uniform .', 'Sometimes servants wear uniform when working for their employers .']",Wiki_pp_124,Wiki_pp,Wiki
4530,"['FeedDemon was purchased by NewsGator Technologies in May 2005 .', 'This software is owned by NewsGator Technologies since May 2005 .']",Wiki_pp_125,Wiki_pp,Wiki
4531,"['It is the most widely spoken member of the Visayan languages .', 'Cebuano is a member of the Visayan language family .']",Wiki_pp_126,Wiki_pp,Wiki
4532,"[""The Finnish Santa Claus lives in Korvatunturi but Santa 's Official Post Office is situated in Rovaniemi at the Arctic circle ."", 'There is a theme park in Rovaniemi , which is near Korvatunturi , called Santa Claus Village .']",Wiki_pp_127,Wiki_pp,Wiki
4533,"['Osteen , Florida is an unincorporated community located in southwest Volusia County .', 'Osteen is a city of Florida in the United States .']",Wiki_pp_128,Wiki_pp,Wiki
4534,"['Stowers worked as a receptionist in Los Angeles .', 'Stowers really worked at a service counter .']",Wiki_pp_129,Wiki_pp,Wiki
4535,"['These people were living in Machu Picchu , in the original Inca infrastructure .', 'Machu Picchu was a Inca town in Peru in South America .']",Wiki_pp_13,Wiki_pp,Wiki
4536,"['Except for Dubhe and Alkaid , the stars of the Big Dipper all have proper motions heading towards a common point in Sagittarius .', 'All of the stars in the constellation except Dubhe and Alkaid are moving toward the same point in the sky through proper motion .']",Wiki_pp_130,Wiki_pp,Wiki
4537,"['The ingredients of traditional soda bread are flour , bread soda , salt , and buttermilk .', 'In its most basic form it contains only four ingredients ; flour , salt , baking soda , and buttermilk .']",Wiki_pp_131,Wiki_pp,Wiki
4538,"['The Yulia Tymoshenko Bloc is the name of the bloc of political parties in Ukraine led by Yulia Tymoshenko .', 'The Yulia Tymoshenko Bloc is a Ukrainian electoral alliance led by the politician Yulia Tymoshenko , current Prime Minister of Ukraine .']",Wiki_pp_132,Wiki_pp,Wiki
4539,"['Niagara Falls is divided into the Horseshoe Falls and the American Falls .', 'The Horseshoe Falls are the largest out of the three falls .']",Wiki_pp_133,Wiki_pp,Wiki
4540,"['The Qingzang railway linking the region to Qinghai in China proper was opened in 2006 .', 'A railway line , the Qingzang railway , has been built , linking China to Lhasa .']",Wiki_pp_134,Wiki_pp,Wiki
4541,"['Soon after , Barbossa and the crew became cursed after stealing coins from an ancient Aztec chest .', 'He and his crew became cursed after stealing a chest of cursed Aztec gold .']",Wiki_pp_135,Wiki_pp,Wiki
4542,"['The population was 127 at the 2000 census .', 'The population is 127 people as of 2000 .']",Wiki_pp_136,Wiki_pp,Wiki
4543,"['She met Trinny Woodall in 1994 who both proceeded to write a weekly fashion column , Ready to Wear .', 'She met Trinny Woodall in 1994 at a party and wrote about fashion in a newspaper called The Telegraph .']",Wiki_pp_137,Wiki_pp,Wiki
4544,"['To find the relative minor of a particular key go down a minor third from the tonic of the major key .', 'When a piece of music is in a major key , the relative minor means the minor key which has the same key signature .']",Wiki_pp_138,Wiki_pp,Wiki
4545,"['The name was originally used in reference to pesos oro or pesos plata .', 'The name comes from the spanish words pesos oro or pesos plata .']",Wiki_pp_139,Wiki_pp,Wiki
4546,"['However , Saint-Denis is older than that .', 'Saint-Denis dates back to the second century .']",Wiki_pp_14,Wiki_pp,Wiki
4547,"[""In 1963 , Hilary discovered Kingsley 's love affair with novelist Elizabeth Jane Howard ."", 'The first time in 1948 to Hilary Bardwell and then to novelist Elizabeth Jane Howard in 1965 .']",Wiki_pp_140,Wiki_pp,Wiki
4548,"['The Black-capped Chickadee has a black cap and bib with white sides to the face .', 'The back of the body of the black-capped chickadee is gray .']",Wiki_pp_141,Wiki_pp,Wiki
4549,"['This is a list of the reptiles native to Australia .', 'A list of reptiles that come from Australia .']",Wiki_pp_142,Wiki_pp,Wiki
4550,"['Catherine became pregnant for the first time , by Seymour , at age thirty-five .', 'Not long afterwards , Catherine was married to Thomas Seymour and soon became pregnant .']",Wiki_pp_143,Wiki_pp,Wiki
4551,"['The sequel , Pikmin 2 , was released in 2004 .', 'Pikmin had a sequel called Pikmin 2 in 2004 for the GameCube as well .']",Wiki_pp_144,Wiki_pp,Wiki
4552,"['Prompted by the modern Airbus A320 , Boeing initiated development of an updated series of aircraft in 1991 .', ""By the early 1990s , it became clear that the new Airbus A320 was a serious threat to Boeing 's market share .""]",Wiki_pp_145,Wiki_pp,Wiki
4553,"['Underfloor radiant heating has long been widespread in China and Korea .', 'The most common kind of radiant heating is underfloor heating .']",Wiki_pp_146,Wiki_pp,Wiki
4554,"['The single reed is held tightly against the mouthpiece by a ligature .', 'The ligature is what holds the reed onto the mouthpiece .']",Wiki_pp_147,Wiki_pp,Wiki
4555,"[""Artists ' brushes are usually given numbered sizes , although there is no exact standard for their physical dimensions ."", ""Artists ' brushes usually have sizes with numbers , but there is no standard .""]",Wiki_pp_148,Wiki_pp,Wiki
4556,"[""Duval had broken her relationship to her daughter Caroline , Evelina 's mother , and has not acknowledged Evelina since ."", ""Duval had been very angry with her daughter Caroline , Evelina 's mother , when she ran away with Sir John Belmont .""]",Wiki_pp_149,Wiki_pp,Wiki
4557,"['Allsvenskan is the highest league in the league system of Swedish football .', 'Allsvenskan is a football league which is top division in Sweden .']",Wiki_pp_15,Wiki_pp,Wiki
4558,"['Johannes Plott left his native Germany and came to this country in 1750 .', 'In 1750 , two brothers called Plott left Germany to live in America .']",Wiki_pp_150,Wiki_pp,Wiki
4559,"['They won 2002 World Junior Figure Skating Championships , completing their set of medals from that event .', 'They won a medal of every color at the World Junior Figure Skating Championships between 2000 and 2002 .']",Wiki_pp_151,Wiki_pp,Wiki
4560,"['The population was 641 at the 2000 census .', 'In 2000 , 641 lived there .']",Wiki_pp_152,Wiki_pp,Wiki
4561,"['The word Zhejiang was the old name of the Qiantang River , which passes through Hangzhou , the provincial capital .', ""`` Zhejiang '' is named by the Qiantang River , which is also called `` Zhejiang '' .""]",Wiki_pp_153,Wiki_pp,Wiki
4562,"['This is a list of currently running bots .', 'See for a current list of fully approved bots .']",Wiki_pp_154,Wiki_pp,Wiki
